,category,store,id,review_spell_check,star
29,한식,꽃돼지한식,pi**님,진짜 든든한 한 끼 반찬도 다 맛있고 김치전까지 서비스 대박입니다 사장님 번창하세요 자주 시켜 먹을게요,5
30,한식,꽃돼지한식,bi**님,맛있게 잘 먹었습니다,4
31,한식,꽃돼지한식,rl**님,배달도 빠르고 좋아요 맛있고,5
32,한식,꽃돼지한식,ga**님,정말 맛나요 또 먹고 싶어요,5
33,한식,꽃돼지한식,jj**님,맵찔인데 그날따라 매운 게 너무 당겨서 용기 내 시켜봤는데 크게 안 맵고 맛있었어요 배달도 빨라서 좋았습니다,5
34,한식,꽃돼지한식,hs**님,순두부찌개는 너무 짠맛만 나고 물 넣어서 전자레인지 돌려먹었어요 그냥 딱 쉰 김치 국물에 순두부에 요 제육덮밥 도 제가 리뷰만 너무 믿었나요 윤기 1도 없고 그냥 퍽퍽 그 자체에요 반찬도 참다 참다 쉰내가 너무 나서 말씀드렸더니 쉰 김치냄새 때문에 그렇다 먹어도 이상 없다 하시는데 제가 거기서 더 이상 뭔 얘길 하나요 진심 두 입씩 먹고 다 안 먹었습니다 양은 많네요,3
35,한식,꽃돼지한식,lo**님,차돌된장찌개랑 제육볶음 시켰는데 둘 다 양도 많고 맛있어요 배달도 빨리 온 것 같아요,5
36,한식,꽃돼지한식,ma**님,불고기도 달달하고 동치미 냉면 육수도 시큼하고 시원해요 간을 잘 잡는 곳,5
37,한식,꽃돼지한식,ho**님,또 한 번 지에 주문해서 시켜 먹었어요 맛있고 시원하고 다시 주문하길 잘했단 생각 듬뿍 만족했어요,5
38,한식,꽃돼지한식,ek**님,진짜  후기는 거짓말 안하더라고요핵존맛이였어요 아니  그냥 배달음식 딱 그 맛이겠지 하면서 시켰는데 집 밥맛  아니  와 이건 그냥 먹어봐야 어떤 느낌인지 알아요 여러분 ,5
39,한식,꽃돼지한식,mo**님,무난 무난하네 유 잘 먹었어요,5
40,한식,꽃돼지한식,ch**님,여긴 매우 맛있어요 배송비가 조금 있지만요,5
41,한식,꽃돼지한식,su**님,맛있어요 재주문하고 있습니다,5
42,한식,꽃돼지한식,wh**님,한식은 여기입니다 맛있어요,5
43,한식,꽃돼지한식,po**님,여러 메뉴 주문해서 골고루 푸짐하게 먹었어요,4
44,한식,꽃돼지한식,ho**님,혹시 몰라 열무냉면을 하나만 시켰는데 정말 열무가 싱싱하게 맛있네 요다음엔 인당 시켜야겠어요 먹으면서 더 시킬 걸 하고 후회했네요 그래서인지 양이 살짝 부족한듯했네요 제육볶음도 맛나고 같이 나온 김치 전도 맛났어요 추천해요,5
45,한식,꽃돼지한식,li**님,비빔국수에 들어있는 열무 진짜 싱싱하고 맛있었어요 얼큰 수제비도 칼칼하면서 살짝 매콤해서 좋았고요 수제비 반죽이 좀 두껍긴 했지만 전 밀가루 맛을 너무 좋아해서 괜찮았어요 서비스 김치전 감사합니다 또 주문할게요 맛있게 잘 먹었습니다,5
46,한식,꽃돼지한식,fk**님,항상 잘 먹어요,5
47,한식,꽃돼지한식,su**님,청국장이 정말 맛있었어요,5
48,한식,꽃돼지한식,pe**님,배달이 도척 예상 사간보다 늦게 도착한 업체는 처음입니다 그만큼 장사가 잘 되셔서 바쁘신 거겠죠 밥때는 보통 1시간 예상해야 되겠네요,4
49,한식,꽃돼지한식,손님,삶은 계란 두 개 안 왔습니다 2200원 환불해 주세요,1
50,한식,꽃돼지한식,wi**님,맛있게 잘 먹었습니다,5
51,한식,꽃돼지한식,so**님,짜요 음식이 짜요 짭니다,3
52,한식,꽃돼지한식,fk**님,🥰🥰🥰,5
53,한식,꽃돼지한식,yn**님,오랜만에 시켰는데 너무 맛있어요 역시 그대로에요,5
54,한식,꽃돼지한식,mi**님,배달시간보다 빨리 와주셔서 점심 맛있게 먹었습니다 양도 많고 국이랑 반찬도 맛있네요 번창하세요,5
55,한식,꽃돼지한식,ka**님,식사 맛있게 먹고 리뷰 답니다,5
56,한식,꽃돼지한식,ra**님,진짜 맛있었어요 같이 보내주신 김치 전이랑 반찬도 다 맛있게 잘 먹었습니다,5
57,한식,꽃돼지한식,bn**님,이제 부침개 안 오나 보네요  그리고 단무지 맛이 갔어요,3
58,한식,꽃돼지한식,fc**님,식후감 오랜만에 주문했는데 양 많고 여전히 맛있어요 재료 푸짐하고 많이 자극적이지 않은 맛이에요,5
59,한식,꽃돼지한식,ks**님,양 많고 여태까지 온비빕밤중 가장 좋은 음식점입니다,5
60,한식,꽃돼지한식,ma**님,양도 많고 좋아요 제육김치 좀 찬 편이긴 한데 맛나고요 스팸 조리 적당한 두께와 기름기가 맛나네요,5
61,한식,꽃돼지한식,ba**님,맛있어 요요 오 오 오 오 오 오,4
62,한식,꽃돼지한식,gu**님,배달이라 면 불은 건 어쩔 수 없지만 저는 국물이 너무 맛있었어요,5
63,한식,꽃돼지한식,ne**님,맛있게 잘 먹었습니다,5
64,한식,꽃돼지한식,tt**님,  ,5
65,한식,꽃돼지한식,li**님,맛있어요,5
66,한식,꽃돼지한식,ba**님,맛있어요 요 글자 이런 거 빼요 맛있어요,4
67,한식,꽃돼지한식,ka**님,김치찌개 만들기는 쉽다고 생각이 드는데  오늘 먹은 찌개는 고급 진 느낌이 나게 했어요 맛있는 음식을 먹고 행복한 시간을 보내네요,5
68,한식,꽃돼지한식,su**님,맛도 좋고 양도 많아요 남이 해준 집 밥이 그리울 때 딱이네요,5
69,한식,꽃돼지한식,ja**님,한식 당기면 항상 여기,4
70,한식,꽃돼지한식,wh**님,배달 빠른 고 맛있었어요,5
71,한식,꽃돼지한식,dr**님,맵질이라 일부러 계란 두 개 시켰는데 신의 한 수였어요 진짜 폭풍 흡입함 어떻게 먹었는지 기억도 안 나네요 맛있게 잘 먹었습니다,5
72,한식,꽃돼지한식,lo**님,배달도 빠르고 제육볶음도 엄청 맛있네요,5
73,한식,꽃돼지한식,ja**님,맛있어요 서비스로 주신 부침개도 맛있게 잘 먹었습니다 앞으로 자주 이용하게 될 거 같아요,5
74,한식,꽃돼지한식,wh**님,너무 맛있습니다 ,5
75,한식,꽃돼지한식,jo**님,맛있게 잘 먹었습니다 ,5
76,한식,꽃돼지한식,wj**님,고등어구이 너무 맛있는데 육개장은 양이 적었어요,5
78,한식,꽃돼지한식,ch**님,맛이 very Good ,5
79,한식,꽃돼지한식,to**님,맛있어요 반찬도  그렇고  안 맛있는 게  없어요 콩나물국  엄청 시원해요,5
80,한식,꽃돼지한식,ac**님,맛있어요 잘 먹었습니다,5
81,한식,꽃돼지한식,wa**님,맛있습니다 배달인 거 감안하고 면이 조금 불음 맛나요,5
82,한식,꽃돼지한식,jl**님,굿입니다 맛도 배달도 만족이요,4
83,한식,꽃돼지한식,ka**님,배달도 빠르고 맛도 있고 너무 잘 먹었습니다,5
84,한식,꽃돼지한식,wh**님,오랜만에 건강하게 먹었습니다 ,5
85,한식,꽃돼지한식,hy**님,대체적으로 맛있었고 양도 많았음,5
86,한식,꽃돼지한식,ha**님,,5
87,한식,꽃돼지한식,sk**님,맛있어요 잘 먹었습니다,5
88,한식,꽃돼지한식,손님,얼마 전 수제비를 시켰는데 그 수제비 지금도 그대로 있어요 어떻게 사람 입에 들어가는 음식을 그렇게 성의 없이 만들 수 있는지 그리고 김치도 몇 개 들어가지 않은 김치전 서비스 영혼 없으니 안주 시는 게 더 낳을 듯 최악입니다,1
89,한식,꽃돼지한식,yz**님,여긴 늘 맛있어요,5
90,한식,꽃돼지한식,sl**님,,5
91,한식,꽃돼지한식,y2**님,김치볶음밥 진짜 따끈하니 별로 짜지도 않고 아주 맛있게 먹었어요 김치전 서비스 주신 것은 식어있었지만 레인지 돌려먹으니 다시 엄청 바삭해져서 이 또한 맛나게 먹었습니다 왕만두도 대만족이요 임산부에게 귀중한 아침식사 제공해주셔 감사합니다,5
92,한식,꽃돼지한식,nz**님,항상 맛나게 먹고 있어요,5
93,한식,꽃돼지한식,dl**님,양도 많고 김치 전두 있네요 맛나게 먹었세요,4
94,한식,꽃돼지한식,al**님,산채비빔밥도 죽도 맛있어요 집 밥 먹는 느낌,5
95,한식,꽃돼지한식,sl**님,,5
96,한식,꽃돼지한식,nz**님,맛있어요 항상 애용,5
97,한식,꽃돼지한식,ah**님,일주일에 여기 콩나물밥 몇 번씩 먹는지 모르겠어요 너무 맛있어요,5
98,한식,꽃돼지한식,ah**님,만둣국 존맛탱,5
99,한식,꽃돼지한식,dn**님,엄청 빠른 배달 속도에 일단 놀랐습니다 익스프레스인가 하고 봤더니 아닌데도 주말 저녁 일용할 양식을 맛있게 만들어 빠르게 배달해주셔서 감사합니다 제육이랑 차돌 된 찌 시켰는데 둘 다 맛있어요 호불호 없을 맛 호호호 제육은 더 부드러운 고기 비율이 조금만 더 많았으면 좋겠어요 밑반찬도 구성 좋고 미역국까지도 맛있네요,5
100,한식,꽃돼지한식,ra**님,Really delicious great quantity,5
101,한식,꽃돼지한식,손님,배달음식 항상 실패했는데 여기 시켜보니 제육볶음 꽤 맛있어요 고기 잡내도 없고 2 양념 간도 적당하고 맛있네요 서비스로 전도 주시고 음식이 깔끔하고요 번창하세요,5
102,한식,꽃돼지한식,ah**님,만둣국 또 시키면서 리뷰 남겨요 맛있어요,5
103,한식,꽃돼지한식,gr**님,맛있게 먹었습니다,4
106,한식,꽃돼지한식,ra**님,So delicious Thank you,5
107,한식,꽃돼지한식,re**님,맛있게 잘 먹었어요 ,5
108,한식,꽃돼지한식,84**님,늦은 시간에도 맛있는 음식을 배달해주셔서 감사합니다,5
109,한식,꽃돼지한식,ah**님,진짜 이 집은 모든 음식이 시킬 때 마디 실패하는 게 없음 맛있어요 잘먹엇슘당,5
110,한식,꽃돼지한식,ah**님,당분간 콩나물밥 자주 애용할 듯 제육도 맛나요,5
111,한식,꽃돼지한식,ah**님,콩나물밥 존 맛탕 진짜 너무 맛있어 용♡♡♡♡♡♡♡♡♡♡♡,5
112,한식,꽃돼지한식,uj**님,맛있쪄맛있쪄맛있쪄요,5
113,한식,꽃돼지한식,le**님,배달도 빠르고 맛있게 잘 먹었습니다,5
115,한식,꽃돼지한식,la**님,차돌된장에 제육 맛있었어요,5
116,한식,꽃돼지한식,sl**님,,5
117,한식,꽃돼지한식,ss**님,맛은  나쁘지 않고 먹을 만합니다 제육에  공깃밥은 남자가 먹기에 밥 량이  너무 적습니다,3
119,한식,꽃돼지한식,ki**님,맛있게 먹었습니다,5
120,한식,꽃돼지한식,ma**님,매콤 짭짜름한 간에 닭 도리 양이 많아서 구성비 좋아요 서비스 김치 전도 괜찮네요,5
121,한식,꽃돼지한식,ro**님,계란 볶음밥 시키면 보내주시던 간장을 안 보내주셨네요 사무실에서 시켜 먹는 거라 간장이 없어서 소금 뿌려 먹었네요 다음번에 주문하면 간장 꼭 부탁드립니다 사장님 음식은 정말 맛있었습니다,4
122,한식,꽃돼지한식,ba**님,배달 빠르고 맛있너욤,5
124,한식,꽃돼지한식,mm**님,적당히 맛있었어요 면이 좀만 안 불었더라도,4
125,한식,꽃돼지한식,ju**님,제육볶음 맛있고요 생선구이는 배달 특성상 비추천입니다 찌개류 맛있습니다,4
126,한식,꽃돼지한식,re**님,제육 너무 맛있어서 찜해놨어요 또 시킬게요 비빔밥도 훌륭합니다,5
127,한식,꽃돼지한식,gh**님,비빔밥 고추장에서 머리카락 나왔어요 포장하시다가 위에 살짝 들어갔나 봐요 그냥 빼고 먹었는데 다음부터는 신경 써주세요 음식은 맛있고 양도 많아요,4
128,한식,꽃돼지한식,ww**님,제육볶음 고기를 조금 좋은 거 쓰심 단골이 많이 생기실듯합니다 맛있게 잘 먹었습니다,4
130,한식,꽃돼지한식,fk**님,,5
131,한식,꽃돼지한식,ji**님,양이 많아서 다 못 먹었어요 푸짐하게  잘 먹었습니다,5
132,한식,꽃돼지한식,pr**님,사진을 못 찍었지만 양도 맛도 최고였습니다,5
134,한식,꽃돼지한식,jo**님,배달이 참 빠르네요 정신없이 먹었네요,5
135,한식,꽃돼지한식,tr**님,맛있어요 잘 먹었어요,5
136,한식,꽃돼지한식,or**님,콩나물죽 너무너무너무너무 맛있어요,5
137,한식,꽃돼지한식,손님,맛있습니다 잘 먹었어요,5
138,한식,꽃돼지한식,yu**님,맛있어요,5
139,한식,꽃돼지한식,co**님,맛있게 잘 먹었어요,5
140,한식,꽃돼지한식,lk**님,하 너무 맛이 없네요 다른 건 몰라도 삼치구이는 아니네요 싱겁고 간이 1도 없고 냉동생선 해동한 느낌이네요 반찬이 더 맛있는 듯   돈 아깝네요,1
141,한식,꽃돼지한식,da**님,오징어덮밥 맵긴 한데 진짜 맛있어요 양도 많은 편인 것 같아요 ,5
142,한식,꽃돼지한식,gr**님,맛있게 먹었어요 ,5
143,한식,꽃돼지한식,da**님,매콤하고 맛있어요,5
144,한식,꽃돼지한식,lo**님,해장으로 최고였어요해 장은 하고 싶은데 국물은 안 땅기고 뭐 없을까 찾다가 시킨 건데 먹고 나서 속이 엄청 편해졌네요 잘 먹었어요,5
145,한식,꽃돼지한식,lo**님,맛도 좋고 배달도 빨라서 뜨끈하게 잘 먹었네요,5
146,한식,꽃돼지한식,an**님,맛이 좋아요 또 시켜 먹을게요,5
147,한식,꽃돼지한식,ya**님,섬섬하니 좋네요 반찬도 알차고,5
148,한식,꽃돼지한식,fk**님,🤘🤘🤘🤘,5
149,한식,꽃돼지한식,ko**님,계란말이 가격이 올랐는데 양은 줄었네요 사진은 예전 거입니다,5
150,한식,꽃돼지한식,2j**님,스팸 김 볶음 언제 먹어도 맛있어요 차돌된장도 언제나 최고네요 잘 먹었습니다,5
151,한식,꽃돼지한식,ss**님,자주 시켜 먹는데 스팸 김치찌개도 맛나네요 잘 먹었습니다,5
152,한식,꽃돼지한식,se**님,단골 될 것 같습니다,5
153,한식,꽃돼지한식,sa**님,바지락 수제비와 함께 수제비 단골인데요  손 수제비 특유의 쫄깃한 식감과 밀고 고향을 좋아해요 더 살리면 살렸지 다른 댓글 보고 안 변했으면  좋겠어요 밀가루 음식 전문점 철렴 꾸며놓은 다른 데서 수제비 한번 시켜봤더니 마트용 저가 수제비 반죽 넣어 끓인 거 젤리 같은 인공 탄성 곡향무더군요 여기에 길들여진 댓글 보고 똑같 변하지 말아 주세요,5
154,한식,꽃돼지한식,ss**님,맛나게 잘 먹었습니다 굿굿,5
155,한식,꽃돼지한식,ek**님,맛나요,4
156,한식,꽃돼지한식,ee**님,식혜 주시는 거 감동이요,5
157,한식,꽃돼지한식,lt**님,꽃돼지 한식은 청국장이랑 콩비지가 최고 콩비지에도 고기 들어가면 너무 좋겠다,5
158,한식,꽃돼지한식,oa**님,진짜 오랜만에 집 밥 먹는 느낌이었어요 미처 사진은 못 찍었지만 너무 맛있게 잘 먹었습니다 후식으로 식혜까지 너무 좋았어요,5
159,한식,꽃돼지한식,bk**님,고등어조림에 고등어 두 조각만 들어있네요 김치는 엄청 많은데  비린 거 안 좋아하시면 생선 자체를 안 드셔야 할 듯 아무리 잘 만들어도 생선은 비린내 날 수밖에 없어요  맛은 무난 무난합니다,4
160,한식,꽃돼지한식,db**님,넘나리 마싯양두많고,5
161,한식,꽃돼지한식,jj**님,회사에서 점심으로 시켜 먹었는데 맛있네요 양도 푸짐하고 5명이서 먹었는데 다들 본인 메뉴에 만족했어요  많이 파세요,5
162,한식,꽃돼지한식,su**님,하 너무 먹고 싶었던 청국장을 주문한 나머지 사진은 못 찍었네요 청국장이라고 심하게 냄새가 나는 것도 아니었고 짜지도 않고 싱겁지도 않고 맛있게 잘 먹었습니다 다음 주문에도 맛있게 부탁드려요,5
163,한식,꽃돼지한식,bk**님,수제비 최악 빈대떡인 줄 밀가루 냄새 장난 아님,4
164,한식,꽃돼지한식,ko**님,제육 정식 사진엔 쌈이 있던데 같이 안 왔습니다,4
165,한식,꽃돼지한식,da**님,칼국수 맛나요 김치만두도 맞나요 후식으로 식혜 넣어주시는 센스,4
166,한식,꽃돼지한식,fk**님,잘 먹었습니다 새해 복 많이 받으세요,5
167,한식,꽃돼지한식,1c**님,카레 맛있어요 제육볶음 맛있데요 근데 간장진미채반찬이 엄청 비렸어요 생선 비린내가 확 그래서 맛은 별 3점이요,4
168,한식,꽃돼지한식,kh**님,세트로 만들어서  밑반찬만 좀 더  있음 완벽합니다,5
169,한식,꽃돼지한식,ac**님,생각보다 훨씬 맛있었어요 잘 먹었습니다 사진은 산채비빔밥을 냄비에 넣고 비벼 먹었는데 밥풀 하나까지 긁어서 먹은 흔적 미리 찍어둘걸,5
170,한식,꽃돼지한식,jo**님,맛있게 잘 먹었습니다 식혜 서비스도 감사해요 코로나로 어려운 시기이지만 파이팅 맛 집으로 대박 나세요,5
171,한식,꽃돼지한식,js**님,언제나 최고,5
172,한식,꽃돼지한식,so**님,양은 살짝 많아요 제육 콩나물은 덮밥인데 비벼서 나왔고 제 입맛엔 살짝 짜요안비벼서 나오면 개인 입맛에 맞게 비벼 먹을 텐데 맛은 괜찮다 정도에요 오전 1015분에 주문했는데 1030분에 배달되네요,5
173,한식,꽃돼지한식,yo**님,식혜까지 넘나 맛있어요 시킬 때마다 항상 맛나 요담에 또 시킬게요 그때도 맛나게 해주세요,5
174,한식,꽃돼지한식,wh**님,너무 맛있어요 ,5
175,한식,꽃돼지한식,aa**님,조금 짜고 어떤 건 싱겁고 해요,2
176,한식,꽃돼지한식,ta**님,맛나 맛나 맛나 맛나 맛나,5
177,한식,꽃돼지한식,ss**님,잘 먹었습니다 순두부 맛있게 먹었네요,5
178,한식,꽃돼지한식,ss**님,배달은 35분 벌써 5번 정도 주문했네요 순두부 청국장 맛있게 먹었네요,5
179,한식,꽃돼지한식,le**님,맛있게 잘 먹었습니다,5
180,한식,꽃돼지한식,손님,괜찮은 것 같아요,4
182,한식,꽃돼지한식,kh**님,빠른 배달시간 맛도 좋아요,5
183,한식,꽃돼지한식,lo**님,시간 넉넉히 잡고 주문했는데 빠르게 배달해주셨고요 맛도 양도 최고입니다 자주 시켜 먹을게요,5
184,한식,꽃돼지한식,ja**님,금일 서비스 공깃밥 주셔서 감사해요 너무 바쁘셨는지 수저 젓가락 반찬 서비스 식혜가 한 세트 누락되었습니다,5
185,한식,꽃돼지한식,sa**님,한 입 먹고 단골 예약입니다 식혜 서비스도 감사해요,5
186,한식,꽃돼지한식,ku**님,코로나 19로 배달해서 먹는데 사무실에서 먹는 거라 영수증 수취를 잘해야 되는데 제대로 된 영수증 받기 힘드네요 리뷰긴 많아서 주문했는데 청국장에 고기가 너무 많이 들어있어서 식으니 비려서 버렸네요 배달도 음식도 별로여서 두 번 주문하지 않겠네요,3
187,한식,꽃돼지한식,dl**님,반찬 구성도 깔끔하고 맛도 괜찮고 잘 먹었습니다 다만 배달이 너무 늦었어 배달 점수만 좀 깎습니다 회사 점심시간 맞춰서 일찍 주문했는데도 예상시간보다 30분 넘게 늦어져서 좀 난감할 뻔했네요 그래도 점심시간에 배달이 늦어지는 건 어쩔 수 없는 부분이 있다고 생각해서 음식점 자체는 추천입니다 대체로 간이 쌘 편이지만 맛있어요,4
189,한식,꽃돼지한식,fk**님,,5
190,한식,꽃돼지한식,an**님,처음 주문했는데 맛있네요 배달도 빨리 오고 만족스러워요 밑반찬 종류만 조금 보완해서 잘 나옴 좋겠어요,5
191,한식,꽃돼지한식,01**님,점심시간 걸려서 배달은 늦었는데 시원하니 맛있었어요,5
192,한식,꽃돼지한식,tp**님,대체적으로 양은 많아서 좋았는데 제 입맛엔 찌개가 너무 맵고 짰어요 조금 심심한 버전도 하나 있었으면 좋겠어요 맛있게 잘 먹었습니다,5
193,한식,꽃돼지한식,ko**님,자주 시켜 먹는 곳입니다,5
194,한식,꽃돼지한식,손님,오 맛있다 이 집 맛있네요 칼칼한 게 국물 진짜 최고입니다 계란말이도 아주 맛있게 하시네요 아니 계란말이에 육수를 넣으신 건지 어찌 이런 감칠맛이_ 또 시키겠습니다 넘넘 잘 먹었어요,5
195,한식,꽃돼지한식,fk**님,🤘,5
196,한식,꽃돼지한식,db**님,맛있는 한 끼 잘 먹었습니다,5
197,한식,꽃돼지한식,lo**님,오 진짜 맛있어 요양도 많고 최고네요 기본 반찬이 좀 아쉽긴 하지만 메인 음식은 정말 맛있어요,5
198,한식,꽃돼지한식,mc**님,생각보다 맛나요 식혜도 주시고 번창하세요,5
199,한식,꽃돼지한식,ll**님,배달 조금 늦었지만 많이 주셔서 만족입니다 이번에 김치전 대진 다른 걸 넣으셨나 보네요 맛있게 먹겠습니다,5
200,한식,꽃돼지한식,mi**님,맛있어요 ,5
201,한식,꽃돼지한식,sh**님,아주 맛이 좋습니다 굳,5
202,한식,꽃돼지한식,fk**님,어제도 먹고 오늘도 잘 먹었어요 차돌 된 장 2일 연속 먹어도 맛있어요,5
203,한식,꽃돼지한식,fk**님,매주 한 번씩 점심으로 시켜요,5
204,한식,꽃돼지한식,ss**님,벌써 3번째 주문했네요 오늘은 순두부하고 부대찌개 모두 맛있게 먹었네요 담에 또 주문할게요,5
205,한식,꽃돼지한식,ra**님,This place is always great Good value and lots of side dishes,5
206,한식,꽃돼지한식,do**님,제 입맛에는 제육 양념이 그저 그랬어요 이건 뭐 취향 차이니까   양은 고기에 비해서 밥이 조금 많았던 것 같아요  배달에 있어서 아쉬운 점은 없었습니다,3
207,한식,꽃돼지한식,nz**님,이집 맛있습니다 서비스도 좋고요 단점은 배달비가 좀 비싸요,5
208,한식,꽃돼지한식,손님,음식이 믿음이 안 가고 밥이 흑미로 와서 선택권이 없네요 아이가 못 먹고 자버렸어요 밥 선택권이 없어서 추가로 못 시켰어요,2
209,한식,꽃돼지한식,ek**님,오마에 시켰는데,5
210,한식,꽃돼지한식,ss**님,두 번째 주문했네요 순두부찌개가 입에 맞네요 잘 먹었어요  담에 또 주문할게요,5
211,한식,꽃돼지한식,fk**님,🤘,5
212,한식,꽃돼지한식,ss**님,찌게 맛나게 먹었네요 배달도 빠르고 요담에 또 주문할게요,5
213,한식,꽃돼지한식,tn**님,진짜 너무 맛있어요 이제 여기서만 시켜 먹을래요,5
214,한식,꽃돼지한식,an**님,산채비빔밥이 먹고 싶어 설마설마하며 주문했는데 역시나 그냥 콩나물 당근 비빔밥이네요 메뉴 이름 바꿔 주세요  음식은 괜찮아요 비빔밥 때문에 별 하나 빼요,5
215,한식,꽃돼지한식,yo**님,얼큰 칼국수 정말 맵고 양 많고 푸짐하고 맛있었데요 비빔밥은 맛있긴 한데 미리 만들어놓은 건지 밥이 많이 차가워서 반밖에 못 먹었네요 반찬 넉넉히 와서 좋았어요 잘 먹었습니다,5
216,한식,꽃돼지한식,th**님,저번에도 너무 맛나게 먹었는데 역시나 음식 맛이 너무 맛나요 감사합니다 맛나게 잘 먹었습니다,5
217,한식,꽃돼지한식,ki**님,빠른 배송 잘 먹을게요,5
218,한식,꽃돼지한식,fk**님,지금 또 시켰어요,5
219,한식,꽃돼지한식,li**님,어제 새벽에 시켰는데 진짜 너어어무 맛있어서 감탄했어요  어쩜 반찬도 다 너무 맛있어서 놀람 감사합니다,5
220,한식,꽃돼지한식,ll**님,전에 시킨 거 리뷰 못썼는데 지금 씁니다 ,5
221,한식,꽃돼지한식,ll**님,양도 많고 맛있네요 그리고 반찬도 많이 주셔서 감사합니다 계속 이용하고 있지만 다음에도 또 시킬게요,5
222,한식,꽃돼지한식,lo**님,너무 멋있어요,5
223,한식,꽃돼지한식,hg**님,이거 뭡니까 아무리 공짜로 주는 김치전이라지만 밀가루 반죽이 그대로인 걸 보내다니 대박이네요,1
225,한식,꽃돼지한식,ca**님,미역국이 갑자기 먹고 싶어서 바로 배달 시켰네요  진하게 우러나와 진심 맛있게 잘 먹었네요 한식은 꽃돼지가 정말 맛나요,5
226,한식,꽃돼지한식,th**님,김치찌개 진짜 너무 맛있어요 반찬들도 맛있고 배부르게 잘 먹었습니다,5
227,한식,꽃돼지한식,ra**님,Delicious as always,5
228,한식,꽃돼지한식,ar**님,밥 너무 맛있었어요 너무 잘 먹었는데 국물이 소금물 마시는 줄 알았어요 풀어진 계란만 건져 먹었네요  반찬에 용기 냄새도 나고  보완되었으면 하는 마음에 별 4개 드렸어요 다음에 또 시켜 먹을게요,5
